Title,Year,Source title,Author Keywords,Index Keywords,Affiliations
effect of stand-alone oblique lateral interbody fusion (olif) in treating lumbar spine lesions,2023,Medical Science Monitor,"Diagnostic Imaging; Manipulation, Spinal; Microcephaly Cervical Spine Fusion Anomalies","bone cement; bone morphogenetic protein 2; adipose derived stem cell; adult; aged; Article; body mass; bone density; bone radiography; bone transplantation; chondrocyte; computer assisted tomography; diagnostic imaging; female; fluoroscopy; follow up; fracture fixation; human; intervertebral disk degeneration; leg pain; low back pain; lumbar spinal stenosis; major clinical study; male; micro-computed tomography; muscle strength; musculoskeletal disease assessment; nuclear magnetic resonance imaging; nucleus pulposus; ossification; osteosynthesis; Oswestry Disability Index; retrospective study; spine fracture; spine fusion; spondylolisthesis; three-dimensional imaging; visual analog scale; lumbar vertebra; operative blood loss; procedures; surgery; treatment outcome; Blood Loss, Surgical; Female; Humans; Lumbar Vertebrae; Male; Retrospective Studies; Spinal Fusion; Treatment Outcome","Department of Orthopaedics, Jiaxing Hospital of Traditional Chinese Medicine, Jiaxing, Zhejiang, China"
"perspective; high frequency of intraoperative errors due to extreme, oblique, and lateral lumbar interbody fusions (xlif, olif, llif): are they “safe”?",2023,Surgical Neurology International,Bowel; Extreme Lateral Interbody Fusions (XLIF); Injuries; Intraoperative Mistakes; Lack of Safety/Efficacy; Lateral Lumbar Interbody Fusions (LLLIF); Mistakes; Neural; Oblique Lateral Interbody Fusion (OLIF); Surgical Errors; Vascular,blood vessel injury; colon perforation; electromyography; extreme lateral lumbar interbody fusion; great blood vessel; human; iliac artery; inferior cava vein; intestine perforation; lateral lumbar interbody fusion; motor evoked potential; oblique lateral interbody fusion; reoperation; Review; spine fusion; surgical error,"School of Medicine, Stony Brook University, Stony Brook, NY, United States; New York University, New York, NY, United States"
incidental ureteral complication in single-center consecutive oblique lateral interbody fusion cases,2023,Turkish Neurosurgery,Lumbar vertebrae; Spinal fusion; Stricture; Ureter,aged; case report; diagnostic imaging; female; human; lumbar vertebra; lumbosacral region; male; minimally invasive surgery; procedures; retrospective study; spine fusion; surgery; treatment outcome; ureter; Aged; Female; Humans; Lumbar Vertebrae; Lumbosacral Region; Male; Minimally Invasive Surgical Procedures; Retrospective Studies; Spinal Fusion; Treatment Outcome; Ureter,"Department of Neurosurgery, Pusan National University Yangsan Hospital, Yangsan, Gyeongsangnam-do, South Korea; Department of Neurosurgery, Medical School of Pusan National University, Yangsan, Gyeongsangnam-do, South Korea"
designing an anatomical contour titanium 3d-printed oblique lumbar interbody fusion cage with porous structure and embedded fixation screws for patients with osteoporosis,2023,International Journal of Bioprinting,3D printing; Cage; Finite element; Oblique lumbar interbody fusion; Topological optimization,,"Department of Orthopaedic Surgery, Chang Gung University College of Medicine, Taoyuan, Taiwan; Department of Biomedical Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Department of Biomedical Engineering, National Yang Ming Chaio Tung University, Hsinchu, Taiwan"
early effect of standalone oblique lateral interbody fusion vs. combined with lateral screw fixation of the vertebral body on single-level lumbar degenerative disc disease: a pilot study,2023,Journal of Back and Musculoskeletal Rehabilitation,clinical effect; lumbar degenerative disc; Lumbar spine; minimally invasive; oblique lateral interbody fusion,"adult; Article; clinical article; computer assisted tomography; controlled study; female; follow up; hospitalization; human; intermethod comparison; lordosis; lumbar disk degeneration; lumbar spine; male; middle aged; operation duration; operative blood loss; Oswestry Disability Index; pilot study; postoperative complication; postoperative pain; preoperative care; preoperative evaluation; retrospective study; spine fusion; spine radiography; vertebra body; visual analog scale; intervertebral disk degeneration; lumbar vertebra; procedures; treatment outcome; Blood Loss, Surgical; Bone Screws; Humans; Intervertebral Disc Degeneration; Lordosis; Lumbar Vertebrae; Pilot Projects; Retrospective Studies; Spinal Fusion; Treatment Outcome; Vertebral Body","Department of Orthopaedics, Fujian Provincial Hospital, Fuzhou, Fujian, China; Fujian Medical University, Fuzhou, Fujian, China"
left oblique corridor for pre-psoas approach: image study; corredor obliquo esquerdo para a abordagem pré-psoas: estudo de imagem; corredor oblicuo izquierdo para el abordaje pre-psoas: estudio de imagen,2023,Coluna/ Columna,Lumbar Vertebrae; Magnetic Resonance Imaging; Psoas Muscles; Spinal Fusion; Spine; Spondylosis,adult; Article; bivariate analysis; controlled study; female; human; imaging; lumbar vertebra; major clinical study; male; middle aged; nuclear magnetic resonance imaging; psoas muscle; retrospective study; spine fusion; spondylosis,"Department of Neurosurgery, Hospital Nacional Guillermo Almenara Irigoyen, EsSalud, La Victoria, Lima, Peru; Asociación Peruana de Cirugía Vertebral, Peru"
a modified oblique lumbar interbody fusion: a better way to establish an exposure under direct microscopic vision,2023,Frontiers in Surgery,direct microscopic vision; nerve injury; oblique lumbar interbody fusion; psoas; vascular injury,,"Xuanwu Hospital, Capital Medical University, Beijing, China; Renaissance School of Medicine at Stony Brook University, Stony Brook, NY, United States; Department of Neurosurgery, University of California, San Francisco, San Francisco, CA, United States"
anterior to psoas lumbar and lumbosacral combined with posterior reconstruction in adult spinal deformity: a bicentric european study,2023,Brain and Spine,Adult spinal deformity; Lateral lumbar interbody fusion; Oblique lateral interbody fusion; PROM; Spinal surgery,adult; Article; clinical article; clinical feature; cohort analysis; core outcome measures index; demographics; female; follow up; human; lumbosacral spine; male; outcome assessment; patient-reported outcome; preoperative period; radiological parameters; spine malformation; spine surgery; surgical approach; treatment outcome; visual analog scale,"Department of Neurosurgery, The Walton Centre NHS Foundation Trust, Liverpool, Merseyside, United Kingdom; Department of Spinal Surgery, Rizzola Foundation Hospital, Venice, Italy; Department of Neurosurgery, Azienda Ospedaliera Cannizzaro, Catania, CT, Italy; Department of Neurosurgery, Borgo Roma Hospital, Verona, VR, Italy"
biomechanical performances of an oblique lateral interbody fusion cage in models with different bone densities: a finite element analysis,2023,Indian Journal of Orthopaedics,Biomechanical test; Finite element analysis; Oblique lumbar interbody fusion,,"East China Normal University, Shanghai, China"
what are the benefits of lateral lumbar interbody fusion on the treatment of adult spinal deformity: a systematic review and meta-analysis deformity,2023,Global Spine Journal,adult spinal deformity; lateral lumbar interbody fusion; posterior spinal fusion; spinopelvic parameters; surgical invasiveness,adult; anterior lumbar interbody fusion; bleeding; C7 plumb line center sacral vertical line; clinical outcome; Cobb angle; deep vein thrombosis; epidural hematoma; extreme lateral interbody fusion; follow up; human; incidence; kyphosis; lateral lumbar interbody fusion; lordosis; low back pain; lung embolism; meta analysis; neurologic disease; oblique lateral interbody fusion; operation duration; osteotomy; Oswestry Disability Index; outcome assessment; pelvic tilt; posterior lumbar interbody fusion; posterior spinal fusion; postoperative complication; pseudarthrosis; publication bias; radiographic parameter; Review; sagittal vertical axis; scoliosis; scoliosis research society 22 total score; scoring system; sensitivity analysis; spine fusion; spine malformation; surgical infection; systematic review; transforaminal interbody fusion; treatment failure; visual analog scale,"Department of Orthopaedic Surgery, Beijing Chao-Yang Hospital, Capital Medical University, Beijing, China"
oblique lateral interbody fusion in heterogenous lumbar diseases: anterolateral screw fixation vs. posterior percutaneous pedicle screw fixation – a single center experience,2022,Frontiers in Surgery,anterolateral screw fixation; heterogenous lumbar disease; lumbar fusion; navigation; oblique lateral interbody fusion; posterior percutaneous screw fixation,,"Department of Surgery, Cheng Hsin General Hospital, Taipei, Taiwan; Ph.D. Program of Electrical and Communications Engineering, Feng Chia University, Taichung, Taiwan; Department of Neurological Surgery, Triservice General Hospital Taiwan, Taipei, Taiwan; Institute of Neuroscience, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Ph.D. Program in Medical Biotechnology, Taipei Medical University, Taipei, Taiwan; Program in Medical Neuroscience, Taipei Medical University, Taipei, Taiwan; Department of Surgery, Triservice General Hospital Taiwan, Taipei, Taiwan"
subsidence of spinal fusion cages: a systematic review,2022,International Journal of Spine Surgery,anterior lumbar interbody fusion (ALIF); lateral lumbar interbody fusion (LLIF); oblique lumbar interbody fusion (OLIF); posterior lumbar interbody fusion (PLIF); transverse lumbar interbody fusion (TLIF),adult; Article; body mass; bone density; clinical outcome; comparative study; computer assisted tomography; controlled study; corpectomy; data extraction; female; follow up; human; incidence; lumbar spine; lumbar vertebra; male; Medline; outcome assessment; posterior lumbar interbody fusion; prevalence; prosthesis implantation; quality of life; risk assessment; spine fusion; surgical approach; surgical technique; systematic review,"Carleton University, Ottawa, ON, Canada; Orthopeadic Surgery, University of Ottawa, Ottawa, ON, Canada"
clinical and radiographic outcomes of stand-alone oblique lateral interbody fusion in the treatment of adult degenerative scoliosis: a retrospective observational study,2022,BMC Musculoskeletal Disorders,ADS; ODI; Stand-alone OLIF; VAS,adult; adult degenerative scoliosis; aging; Article; clinical article; clinical outcome; cohort analysis; computer assisted tomography; coronal Cobb angle; disc height angle; female; follow up; human; lumbar lordosis angle; male; middle aged; oblique lateral interbody fusion; observational study; operation duration; operative blood loss; Oswestry Disability Index; patient safety; pelvic incidence; pelvic tilt; postoperative period; preoperative period; retrospective study; sacral slope; sagittal spinal parameter; scoliosis; spine fusion; spine radiography; therapy effect; visual analog scale; aged; diagnostic imaging; lordosis; lumbar vertebra; procedures; treatment outcome; Adult; Aged; Humans; Lordosis; Lumbar Vertebrae; Middle Aged; Retrospective Studies; Scoliosis; Spinal Fusion; Treatment Outcome,"Shandong University School of Medicine, Jinan, Shandong, China; Shandong University, Jinan, Shandong, China; Wannan Medical College, Wuhu, Anhui, China; Department of Spine Surgery, Wannan Medical College, Wuhu, Anhui, China; Department of Spine Surgery, Anqing First People's Hospital, Anqing, China"
comparison of transfacet and pedicle screws in oblique lateral interbody fusion for single-level degenerative lumbar spine diseases: a retrospective propensity score-matched analysis,2022,BMC Surgery,Degenerative lumbar disease; Disc height; Oblique lateral interbody fusion; Pedicle screw; Segmental lordotic angle; Transfacet screw,,"Department of Spine Surgery, Beijing Jishuitan Hospital, Beijing, China"
comparing oblique lumbar interbody fusion with lateral screw fixation and percutaneous endoscopic transforaminal discectomy (olif-petd) and minimally invasive transforaminal lumbar interbody fusion (mis-tlif) for the treatment of lumbar disc herniation complicated with lumbar instability,2022,BMC Musculoskeletal Disorders,Lateral screw fixation; Minimally invasive spine surgery; Multifidus; Oblique lumbar interbody fusion; Percutaneous endoscopic transforaminal discectomy,"analgesic agent; antiinflammatory agent; adult; aged; Article; clinical article; clinical outcome; controlled study; discectomy; exercise; female; fluoroscopy; follow up; human; intermethod comparison; leg pain; length of stay; low back pain; lumbar disk hernia; male; minimally invasive surgery; minimally invasive transforaminal lumbar interbody fusion; multifidus muscle; muscle injury; muscle weakness; oblique lumbar interbody fusion with lateral screw fixation and percutaneous endoscopic transforaminal discectomy; operation duration; operative blood loss; paresthesia; perioperative period; postoperative period; preoperative evaluation; retrospective study; spinal cord decompression; spine fusion; spine instability; spine stabilization; surgical technique; therapy effect; visual analog scale; bone screw; complication; diagnostic imaging; intervertebral disk hernia; lumbar vertebra; percutaneous discectomy; treatment outcome; Bone Screws; Diskectomy, Percutaneous; Humans; Intervertebral Disc Displacement; Lumbar Vertebrae; Minimally Invasive Surgical Procedures; Retrospective Studies; Spinal Fusion; Treatment Outcome","Department of Orthopaedics, Shanxi Medical University, Taiyuan, Shanxi, China; Department of Orthopaedics, Tongji Medical College of Huazhong University of Science and Technology, Wuhan, Hubei, China"
neuromonitoring in lateral approaches for lumbar interbody fusion: a systematic review,2022,World Neurosurgery,EMG; LLIF; MEP; Neuromonitoring; OLIF; SSEP,adult; electromyogram; Embase; female; human; intraoperative monitoring; male; Medline; motor dysfunction; neurological complication; neuromonitoring; outcome assessment; posterior lumbar interbody fusion; Preferred Reporting Items for Systematic Reviews and Meta-Analyses; Review; sensory dysfunction; spine fusion; systematic review; lumbar vertebra; lumbosacral region; procedures; prospective study; surgery; Humans; Lumbar Vertebrae; Lumbosacral Region; Prospective Studies; Spinal Fusion,"Department of Orthopaedic Surgery, Rush University Medical Center, Chicago, IL, United States"
"spontaneous facet joint fusion in patients following oblique lateral lumbar interbody fusion combined with lateral single screw-rod fixation: prevalence, characteristics and significance",2022,European Spine Journal,Circumferential fusion; OLIF; Spontaneous facet joint fusion,aged; arthrodesis; article; controlled study; cross-sectional study; female; follow up; human; intramedullary nailing; major clinical study; male; Oswestry Disability Index; pilot study; prevalence; randomized controlled trial; reliability; visual analog scale; zygapophyseal joint; diagnostic imaging; lumbar vertebra; procedures; reproducibility; retrospective study; spine fusion; surgery; treatment outcome; Aged; Cross-Sectional Studies; Humans; Lumbar Vertebrae; Pilot Projects; Reproducibility of Results; Retrospective Studies; Spinal Fusion; Treatment Outcome; Zygapophyseal Joint,"Department of Orthopaedics, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China; Department of Pain Management, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China"
oblique lateral endoscopic decompression and interbody fusion for severe lumbar spinal stenosis: technical note and preliminary results,2022,Orthopaedic Surgery,interbody fusion; lumbar spinal stenosis; oblique lateral approach; spinal endoscopy,"dexamethasone; adult; aged; anatomical concepts; Article; backache; body mass; case report; claudication; clinical article; clinical assessment; clinical outcome; conservative treatment; controlled study; cortical bone; decompression surgery; dysesthesia; endoscopic surgery; female; fluoroscopy; follow up; general anesthesia; human; intermittent claudication; intervertebral disk hernia; leg pain; limb dysesthesia; low back pain; lumbar spinal stenosis; lumbar spine; male; middle aged; minimally invasive procedure; muscle strength; nucleus pulposus; oblique lateral endoscopic decompression; operation duration; operative blood loss; osteoporosis; osteosynthesis; Oswestry Disability Index; pain intensity; physical examination; posterior lumbar interbody fusion; postoperative complication; preoperative evaluation; retrospective study; surgical technique; visual analog scale; walking distance; lumbar vertebra; spine fusion; vertebral canal stenosis; Aged; Decompression, Surgical; Female; Humans; Lumbar Vertebrae; Middle Aged; Retrospective Studies; Spinal Fusion; Spinal Stenosis","Department of Spine Surgery, Shandong First Medical University & Shandong Academy of Medical Sciences, Jinan, Shandong, China; Department of Orthopaedics, Peking University Third Hospital, Beijing, China; Department of Orthopaedics, Rehabilitation Hospital of the National Research Center for Rehabilitation Technical Aids, Beijing, Beijing, China"
psoas weakness following oblique lateral interbody fusion surgery: a prospective observational study with an isokinetic dynamometer,2022,Spine Journal,Complication; Dynamometer; Hounsfield unit; Oblique lateral interbody fusion; Psoas muscle; Transient weakness,aged; Article; body mass; bone density; clinical article; cohort analysis; diabetes mellitus; female; flexor muscle; human; hypesthesia; inguinal pain; leg pain; lumbar spinal stenosis; male; muscle strength; muscle weakness; oblique lateral interbody fusion; observational study; Oswestry Disability Index; prospective study; psoas muscle; quantitative analysis; spine fusion; spondylolisthesis; torque; visual analog scale; adverse event; diagnostic imaging; lumbar vertebra; pain; procedures; surgery; Humans; Hypesthesia; Lumbar Vertebrae; Pain; Psoas Muscles; Spinal Fusion,"Department of Neurosurgery, Korea University Anam Hospital, Seoul, South Korea; Department of Rehabilitation Medicine, Kyungpook National University School of Medicine, Daegu, South Korea; Department of Neurosurgery, Topspine Hospital, Daegu, Daegu, South Korea; Department of Neurological Surgery, University of Ulsan College of Medicine, Seoul, South Korea; Department of Neurosurgery, Kyungpook National University School of Medicine, Daegu, South Korea"
indirect decompression of the central lumbar spinal canal by means of simultaneous bilateral transforaminal lumbar interbody fusion for severe degenerative lumbar canal stenosis with 3 years minimum follow-up,2022,Interdisciplinary Neurosurgery: Advanced Techniques and Case Management,Bilateral TLIF; Degenerative spinal canal stenosis; Indirect decompression; Ligamentum flavum; Lumbar spine,adult; aged; Article; bilateral transforaminal lumbar interbody fusion; case report; clinical article; clinical effectiveness; cohort analysis; decompression surgery; degenerative disease; disease severity; facetectomy; female; follow up; human; indirect decompression; intermittent claudication; leg pain; lower limb; male; nuclear magnetic resonance imaging; operation duration; operative blood loss; paresthesia; posterior lumbar interbody fusion; prone position; prospective study; retrospective study; sectional anatomy; surgical technique; vertebral canal stenosis; visual analog scale; x-ray computed tomography,"Department of Orthopaedic Surgery, Hokuto Social Medical Corporation Hokuto Hospital, Obihiro, Hokkaido, Japan; Department of Orthopaedic Surgery, Sapporo Cardiovascular Hospital, Sapporo, Hokkaido, Japan"
influence of coronal-morphology of endplate and intervertebral space to cage subsidence and fusion following oblique lumbar interbody fusion,2022,BMC Musculoskeletal Disorders,Cage subsidence; Endplate; Fusion; Intervertebral space; OLIF,adult; article; clinical outcome; controlled study; female; follow up; human; major clinical study; male; middle aged; minimal clinically important difference; Oswestry Disability Index; outcome assessment; preoperative evaluation; risk factor; diagnostic imaging; lumbar vertebra; lumbosacral region; procedures; radiography; spine fusion; surgery; Female; Humans; Lumbar Vertebrae; Lumbosacral Region; Male; Middle Aged; Radiography; Spinal Fusion,"Department of Orthopaedics, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China; Department of Medical Statistics, Sun Yat-Sen University, Guangzhou, Guangdong, China"
efficacy and safety of a modified lateral lumbar interbody fusion in l4-5 lumbar degenerative diseases compared with traditional xlif and olif: a retrospective cohort study of 156 cases,2022,BMC Musculoskeletal Disorders,Complication; Extreme lateral interbody fusion; Lateral lumbar interbody fusion; Modified procedure; Oblique lumbar interbody fusion,adult; Article; blood vessel injury; clinical effectiveness; cohort analysis; controlled study; degenerative disease; extreme lateral interbody fusion; female; human; image analysis; incidence; lateral lumbar interbody fusion; lumbar spine; major clinical study; male; muscle hypertrophy; nuclear magnetic resonance imaging; oblique lumbar interbody fusion; Oswestry Disability Index; patient safety; psoas major muscle; retrospective study; skeletal muscle; spine fusion; surgical approach; visual analog scale; adverse event; diagnostic imaging; lumbar vertebra; lumbosacral region; procedures; psoas muscle; surgery; treatment outcome; Humans; Lumbar Vertebrae; Lumbosacral Region; Psoas Muscles; Retrospective Studies; Spinal Fusion; Treatment Outcome,"Department of Spinal Surgery, Hebei Medical University, Shijiazhuang, Hebei, China"
oblique lateral interbody fusion combined with different internal fixations for the treatment of degenerative lumbar spine disease: a finite element analysis,2022,BMC Musculoskeletal Disorders,Biomechanical; Degenerative Lumbar Spine Disease; Finite Element Analysis; Internal Fixations; Oblique Lateral Interbody Fusion,"adult; Article; biomechanics; clinical article; computer assisted tomography; finite element analysis; human; intervertebral disk degeneration; lumbar vertebra; oblique lumbar interbody fusion; osteosynthesis; range of motion; spine fusion; diagnostic imaging; joint characteristics and functions; pedicle screw; surgery; Biomechanical Phenomena; Finite Element Analysis; Humans; Lumbar Vertebrae; Pedicle Screws; Range of Motion, Articular; Spinal Fusion","Department of Spine Surgery, Chengde Medical University, Chengde, Hebei, China; School of Foreign Languages, Fuzhou University, Fuzhou, Fujian, China; Department of Cardiovascular Surgery, Nanfang Hospital, Southern Medical University, Guangzhou, Guangdong, China; Department of Orthopaedics, Chengde Central Hospital, Chengde, Hebei, China"
effectiveness of supplemental screw fixation for the prevention of anterior cage migration in oblique lateral interbody fusion at l5-s1,2022,Journal of Orthopaedic Science,,hemostatic agent; adult; Article; blood vessel injury; controlled study; demographics; device migration; female; human; major clinical study; male; operation duration; retrospective study; spine fusion; spondylolisthesis; treatment outcome; vertebral canal stenosis; vertebral height; diagnostic imaging; lumbar vertebra; pedicle screw; radiography; sacrum; surgery; Humans; Lumbar Vertebrae; Pedicle Screws; Radiography; Sacrum; Spinal Fusion,"Department of Orthopaedic Surgery, Ajou University School of Medicine, Suwon, Gyeonggi-do, South Korea"
preoperative dorsal disc height is a predictor of indirect decompression effect through oblique lateral interbody fusion in lumbar degenerative stenosis,2022,Medicine (United States),dorsal disc height; endplate injury; indirect decompression; lumbar degenerative spondylosis; oblique lateral interbody fusion,"parathyroid hormone[1-34]; romosozumab; steroid; abdominal injury; aged; anthropometric parameters; Article; central disc height; clinical article; clinical outcome; computer assisted tomography; cross sectional dural sac anteroposterior diameter; degenerative disease; dorsal disc height; female; follow up; foraminal height; human; lumbar degenerative spondylosis; lumbar disk; lumbar spinal stenosis; male; muscle hematoma; musculoskeletal system parameters; nuclear magnetic resonance imaging; oblique lateral interbody fusion; pain; peritoneal disease; peritoneum injury; postoperative pain; postoperative period; predictor variable; preoperative evaluation; retrospective study; sensory dysfunction; spinal cord decompression; spine fusion; spine radiography; spondylosis; thigh pain; cross-sectional study; decompression surgery; diagnostic imaging; lumbar vertebra; procedures; stenosis, occlusion and obstruction; treatment outcome; Constriction, Pathologic; Cross-Sectional Studies; Decompression, Surgical; Humans; Lumbar Vertebrae; Retrospective Studies; Spinal Fusion; Treatment Outcome","Department of Neurosurgery, Otaru General Hospital, Otaru, Hokkaido, Japan; Department of Neurosurgery, Hokkaido Ohno Memorial Hospital, Sapporo, Hokkaido, Japan; Department of Neurosurgery, Hokkaido University Hospital, Sapporo, Hokkaido, Japan"
characteristics and hotspots of the 50 most cited articles in the field of pre-psoas oblique lumbar interbody fusion,2022,Frontiers in Surgery,anterior to psoas; citation analysis; most cited; oblique lumbar interbody fusion; OLIF; prepsoas,,"School of Clinical Medicine, Fujian Medical University, Fuzhou, Fujian, China; Department of Orthopaedics, The First Affiliated Hospital of Xiamen University, Xiamen, Fujian, China; Department of Surgery, Changhua Christian Hospital, Changhua, Changhua, Taiwan; Department of Leisure Industry Management, National Chin-Yi University of Technology, Taichung, Taiwan; College of Nursing and Health Sciences, Da-Yeh University, Dacun, Changhua, Taiwan; Department of Neurosurgery, The First Affiliated Hospital of Xiamen University, Xiamen, Fujian, China; Department of Breast Surgery, Hainan Medical University, Haikou, Hainan, China"
importance of surgical order for minimizing vascular injury during the l5-s1 approach in multilevel oblique lateral interbody fusion surgery,2022,Korean Journal of Neurotrauma,Lumbosacral region; Minimally invasive surgical procedures; Spinal fusion,adult; aged; Article; blood vessel injury; central canal stenosis; clinical evaluation; common iliac vein; computer assisted tomography; controlled study; female; fifth lumbar vertebra; foraminal stenosis; fourth lumbar vertebra; general anesthesia; height; human; iliac vein; iliocaval junction; intervertebral disk; intervertebral disk degeneration; intervertebral disk hernia; major clinical study; male; middle aged; oblique lateral interbody fusion surgery; postoperative period; preoperative evaluation; radiodiagnosis; retrospective study; sacral vertebra; second lumbar vertebra; skin incision; spine fusion; spondylolisthesis; systemic circulation; third lumbar vertebra; vertebral canal stenosis; vertebral height,"Department of Neurosurgery, Chung-Ang University Hospital, Seoul, South Korea; Department of Neurosurgery, Chung-Ang University, Seoul, South Korea"
clinical and radiographic comparisons among minimally invasive lumbar interbody fusion: a comparison with three-way matching,2022,Asian Spine Journal,Extreme lateral lumbar interbody fusion; Lateral lumbar interbody fusion; Minimally invasive transforaminal lumbar interbody fusion; Oblique lateral lumbar interbody fusion,,"Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; Center of Excellence in Biomechanics and Innovative Spine Surgery, Chulalongkorn University, Bangkok, Thailand; Department of Orthopaedics, Thai Red Cross Agency, Bangkok, Thailand; Department of Orthopaedics, Samutsakhon General Hospital, Samut Sakhon, Thailand"
assessing the differences in operative and patient-reported outcomes between lateral approaches for lumbar fusion: a systematic review and indirect meta-analysis,2022,Journal of Neurosurgery: Spine,anterior to psoas; ATP; lateral lumbar interbody fusion; lateral to psoas; LLIF; LTP; oblique lumbar interbody fusion; OLIF; transpsoas lumbar interbody fusion; XLIF,adult; aged; anterior to psoas lumbar interbody fusion; clinical outcome; comparative effectiveness; controlled study; Embase; follow up; human; lateral transpsoas lumbar interbody fusion; length of stay; Medline; meta analysis; middle aged; operation duration; Oswestry Disability Index; patient-reported outcome; postoperative complication; Preferred Reporting Items for Systematic Reviews and Meta-Analyses; reoperation; Review; Scopus; spine fusion; surgical approach; systematic review; visual analog scale,"Mayo Clinic, Rochester, MN, United States; Department of Neurological Surgery, Mayo Clinic, Rochester, MN, United States; Mayo Clinic, Rochester, MN, United States; University of Wisconsin-Madison, Madison, WI, United States; Nova Southeastern University, Fort Lauderdale, FL, United States; Meharry Medical College, Nashville, TN, United States"
the change of spinal canal according to oblique lumbar interbody fusion in degenerative spondylolisthesis: a prospective observational study,2022,Neurospine,Indirect decompression; Ligament flavum; Oblique lateral interbody fusion; Spinal canal; Subsidence,adult; Article; atrophy; body mass; correlation coefficient; decompression; discectomy; dynamometry; female; follow up; human; interrater reliability; knee function; length of stay; ligament; ligamentum flavum; male; nuclear magnetic resonance imaging; Oblique lumbar interbody fusion; osteoporosis; Oswestry Disability Index; postoperative period; preoperative evaluation; scoring system; spine fracture; spine fusion; spine surgery; spondylolisthesis; T2 weighted imaging; thickness; vertebral canal; vertebral canal stenosis,"Department of Neurosurgery, College of Medicine, Seoul, South Korea; Department of Neurosurgery, Kyungpook National University Hospital (KNUH), Daegu, South Korea; Department of Neurosurgery, Kyungpook National University School of Medicine, Daegu, South Korea; Department of Neurosurgery, College of Medicine, Pochon CHA University, Pocheon, Gyeonggi-do, South Korea; Department of Neurosurgery, Seoul National University College of Medicine, Seoul, South Korea; Department of Neurosurgery, Pohang Stroke and Spine Hospital, Pohang, South Korea"
successful criteria for indirect decompression with lateral lumbar interbody fusion,2022,Neurospine,Criteria; Extreme lateral lumbar interbody fusion; Indirect decompression; Lateral lumbar interbody fusion; Lateral lumbar interbody fusion; Oblique lumbar interbody fusion,aged; area under the curve; Article; backache; body mass; bone density; computer assisted tomography; female; fluoroscopy; follow up; human; lateral lumbar interbody fusion; nuclear magnetic resonance imaging; Oswestry Disability Index; outcome assessment; people by smoking status; posterior lumbar interbody fusion; pseudarthrosis; radiography; receiver operating characteristic; retrospective study; risk factor; skin incision; spondylolisthesis; surgical technique; visual analog scale; weakness; x-ray computed tomography,"Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; Center of Excellence in Biomechanics and Innovative Spine Surgery, Chulalongkorn University, Bangkok, Thailand; Department of Orthopaedics, Thai Red Cross Agency, Bangkok, Thailand; Biostatistics Excellence Centre, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; The Kirby Institute, Kensington, NSW, Australia"
oblique lateral interbody fusion: the fundamentals for practice,2022,Seminars in Spine Surgery,,Article; decompression; discectomy; hospitalization; human; lumbar spine; neuromonitoring; patient selection; postoperative complication; skin incision; spinal cord decompression; spine fusion; surgical technique; treatment contraindication; treatment indication; treatment outcome,"Department of Orthopaedic Surgery, Naval Medical Center - Portsmouth, Portsmouth, VA, United States; Department of Brain & Spine Surgery, Naval Medical Center - Portsmouth, Portsmouth, VA, United States; Division of Neurosurgery, F. Edward Hebert School of Medicine, Bethesda, MD, United States"
pear-shaped disk as a risk factor for intraoperative end plate injury in oblique lumbar interbody fusion,2022,World Neurosurgery,Bone mineral density; Intraoperative end plate injury; Oblique lumbar interbody fusion; Pear-shaped disk,adult; Article; bone density; computer assisted tomography; controlled study; female; follow up; human; intervertebral disk; intervertebral disk degeneration; lordosis; lumbar spine; major clinical study; male; middle aged; nerve ending; nerve injury; oblique lumbar interbody fusion; patient-reported outcome; pear shaped disk; peroperative complication; postoperative period; preoperative period; retrospective study; spine fusion; spondylolisthesis; spondylolysis; surgical risk; vertebral canal stenosis; adverse event; aged; diagnostic imaging; lumbar vertebra; lumbosacral region; procedures; risk factor; surgery; Aged; Humans; Lumbar Vertebrae; Lumbosacral Region; Middle Aged; Retrospective Studies; Risk Factors; Spinal Fusion,"Department of Spine Surgery, Beijing Jishuitan Hospital, Beijing, China"
