Title,Year,Source title,Author Keywords,Index Keywords,Affiliations
risk factors for postoperative ileus after oblique lateral interbody fusion: a multivariate analysis,2021,Spine Journal,Inadvertent endplate fracture; Incidence; Oblique lateral interbody fusion; Post-operative ileus; Remifentanil; Risk factors,anticoagulant agent; narcotic analgesic agent; propofol; recombinant bone morphogenetic protein 2; remifentanil; abdominal distension; abdominal surgery; age; aged; anesthesia; Article; body height; body mass; body weight; clinical article; closed suction drainage; cohort analysis; comorbidity; comparative study; controlled study; demography; diabetes mellitus; diet; female; flatulence; gastroesophageal reflux; hospitalization; human; inadvertent endplate fracture; incidence; independent variable; male; medical device complication; multivariate logistic regression analysis; oblique lateral interbody fusion; operation duration; operative blood loss; oral diet; outcome assessment; patient history of surgery; perioperative period; postoperative analgesia; postoperative care; postoperative ileus; postoperative nausea; postoperative vomiting; preliminary data; preoperative evaluation; priority journal; radiodiagnosis; retrospective study; risk assessment; risk factor; sex; spine fusion; spine surgery; suction drainage; surgical patient; surgical risk; adverse event; ileus; lumbar vertebra; multivariate analysis; surgery; Humans; Ileus; Lumbar Vertebrae; Multivariate Analysis; Retrospective Studies; Risk Factors; Spinal Fusion,"Department of Orthopaedic Surgery, Seoul National University Hospital, Seoul, South Korea"
early experience with oblique lateral interbody fusion (olif) with posterior percutaneous screw placement (olifwpps): case series with clinical and radiographic outcomes,2021,Interdisciplinary Neurosurgery: Advanced Techniques and Case Management,Degenerative disc disease; Interbody fusion; Lumbar fusion; Oblique lateral interbody fusion; OLIF; OLIFwPPS; Posterior percutaneous screw; Scoliosis; Spinal deformity,adult; aged; Article; clinical article; clinical outcome; Cobb angle; computer assisted tomography; deep vein thrombosis; female; human; inappropriate vasopressin secretion; intervertebral disk degeneration; lumbar disk; male; medical device complication; oblique lateral interbody fusion with posterior percutaneous screw placement; Oswestry Disability Index; pelvic tilt; postoperative pain; priority journal; radiculopathy; reoperation; retrospective study; sacral slope; scoliosis; spine fusion; surgical technique; visual analog scale,"Emory University School of Medicine, Atlanta, GA, United States; Department of Neurosurgery, Emory University School of Medicine, Atlanta, GA, United States"
the effect of oblique lumbar interbody fusion compared with transforaminal lumbar interbody fusion combined with enhanced recovery after surgery program on patients with lumbar degenerative disease at short-term follow-up,2021,BioMed Research International,,albumin; analgesic agent; antibiotic agent; C reactive protein; D dimer; biological marker; adult; Article; clinical article; controlled study; degenerative disease; enhanced recovery after surgery; erythrocyte count; evaluation study; female; follow up; human; Japanese Orthopedic Association score; laboratory test; male; oblique lumbar interbody fusion; Oswestry Disability Index; perioperative period; posterior lumbar interbody fusion; postoperative infection; postoperative pain; preoperative evaluation; scoring system; spine fusion; surgical approach; symptom assessment; visual analog scale; blood; disability; intervertebral disk degeneration; lumbar vertebra; middle aged; time factor; treatment outcome; Biomarkers; Disability Evaluation; Enhanced Recovery After Surgery; Female; Follow-Up Studies; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Male; Middle Aged; Spinal Fusion; Time Factors; Treatment Outcome; Visual Analog Scale,"Department of Orthopaedics, Huzhou University, Huzhou, Zhejiang, China; Department of Orthopaedics, Sir Run Run Shaw Hospital, Hangzhou, Zhejiang, China"
introducing v-line as a new strategy to choose surgical corridor in oblique lumbar interbody fusion at the l5-s1 segment,2021,Disease Markers,,"adult; Article; computer assisted tomography; female; human; iliac vein; lumbosacral spine; major clinical study; male; measurement; oblique lumbar interbody fusion; parameters; psoas muscle; retrospective study; simulation; spine fusion; surgery; surgical corridor; traction therapy; V Line; aged; diagnostic imaging; lumbar vertebra; middle aged; minimally invasive surgery; procedures; x-ray computed tomography; Adult; Aged; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Minimally Invasive Surgical Procedures; Spinal Fusion; Tomography, X-Ray Computed","Department of Orthopaedics, Chongqing Medical University, Chongqing, Chongqing, China"
does oblique lumbar interbody fusion promote adjacent degeneration in degenerative disc disease: a finite element analysis,2021,Computers in Biology and Medicine,Adjacent segment degeneration; Finite element; Lumbar spine; Oblique lumbar interbody fusion,Biomechanics; Stress analysis; Surgery; Adjacent segment degeneration; Biomechanical parameters; Degenerative disc disease; Disc degeneration; Intradiscal pressures; Load distributions; Lumbar interbody fusion; Three dimensional nonlinear finite element; Finite element method; adjacent segment degeneration; adult; Article; average endplate stress; average mises stress in the annulus; average tresca stress in the annulus; biological model; biomechanics; body position; degeneration; facet joint force; finite element analysis; human; intervertebral disk degeneration; lumbar spine; male; musculoskeletal system parameters; nonlinear system; normal human; oblique lumbar interbody fusion; priority journal; range of motion; spine disease; spine fusion,"Tianjin Key Laboratory for Advanced Mechatronic System Design and Intelligent Control, Tianjin University of Technology, Tianjin, Tianjin, China; National Demonstration Center for Experimental Mechanical and Electrical Engineering Education, Tianjin University of Technology, Tianjin, Tianjin, China; Department of Spine Surgery, Fujian Medical University, Fuzhou, Fujian, China"
supine anterior lumbar interbody fusion versus lateral position oblique lumbar interbody fusion at l5-s1: a comparison of two approaches to the lumbosacral junction,2020,Journal of Clinical Neuroscience,ALIF; L5-S1; LOLIF; Oblique lateral interbody fusion; Prepsoas,adult; Article; cohort analysis; controlled study; demography; female; food; human; intermethod comparison; lateral position oblique lumbar interbody fusion; lordosis; major clinical study; male; middle aged; morbidity; operation duration; operative blood loss; orthopedic surgeon; perioperative period; peroperative complication; priority journal; radiological parameters; retrospective study; spine fusion; supine anterior lumbar interbody fusion; surgical technique; vascular surgeon; intervertebral disk; lumbar vertebra; lumbosacral region; procedures; surgery; Adult; Female; Humans; Intervertebral Disc; Lordosis; Lumbar Vertebrae; Lumbosacral Region; Male; Middle Aged; Retrospective Studies; Spinal Fusion,"Department of Neurosurgery, University of California, San Francisco, San Francisco, CA, United States; UCSF School of Medicine, San Francisco, CA, United States; Division of Vascular Surgery, University of California, San Francisco, San Francisco, CA, United States; Department of Neurosurgery, China Medical University Shenyang, Shenyang, Liaoning, China"
biomechanical comparison of stand-alone and bilateral pedicle screw fixation for oblique lumbar interbody fusion surgery—a finite element analysis,2020,World Neurosurgery,Finite element analysis; OLIF; Pedicle screw fixation; Spinal fusion,"polyetheretherketone; titanium; anterior longitudinal ligament; Article; bilateral pedicle screw fixation; biomechanics; body weight; collagen fiber; comparative study; compression; controlled study; cortical bone; fifth lumbar vertebra; finite element analysis; first lumbar vertebra; fourth lumbar vertebra; human; intermethod comparison; intervertebral disk; left axial rotation; left lateral bending; lumbar spine extension; lumbar spine flexion; musculoskeletal function; nerve ending; nucleus pulposus; oblique lumbar interbody fusion; posterior longitudinal ligament; range of motion; right axial rotation; right lateral bending; spine fusion; spine stabilization; stand alone pedicle screw fixation; trabecular bone; Young modulus; anatomic model; joint characteristics and functions; lumbar vertebra; lumbosacral region; pathology; pedicle screw; physiology; procedures; surgery; Biomechanical Phenomena; Finite Element Analysis; Humans; Lumbar Vertebrae; Lumbosacral Region; Models, Anatomic; Pedicle Screws; Range of Motion, Articular; Spinal Fusion","Department of Orthopaedics, Shenzhen Hospital, Southern Medical University, Shenzhen, Guangdong, China; Department of Anatomy, Southern Medical University, Guangzhou, Guangdong, China"
neutral hip position for the oblique lumbar interbody fusion (olif) approach increases the retroperitoneal oblique corridor,2020,BMC Musculoskeletal Disorders,Hip position; MRI; Oblique lateral lumbar interbody fusion; OLIF; Retroperitoneal oblique corridor; ROC,adult; article; clinical article; controlled study; female; hip; human; intervertebral disk; male; nuclear magnetic resonance imaging; outpatient; surgeon; thickness; diagnostic imaging; lumbar vertebra; psoas muscle; retroperitoneum; spine fusion; surgery; Humans; Lumbar Vertebrae; Magnetic Resonance Imaging; Psoas Muscles; Retroperitoneal Space; Spinal Fusion,"Department of Orthopaedics, Queen Savang Vadhana Memorial Hospital, Chonburi, Chonburi, Thailand; Department of Orthopaedics, Chulalongkorn University, Bangkok, Thailand; Department of Radiology, King Chulalongkorn Memorial Hospital, Bangkok, Thailand; The B.A.C.K. Center, Melbourne, FL, United States"
clinical significance of radiologic improvement following single-level oblique lateral interbody fusion with percutaneous pedicle screw fixation,2020,Orthopedics,,"steroid; adult; aged; Article; case study; clinical article; clinical assessment; clinical outcome; computer assisted tomography; controlled study; degenerative disease; female; human; Japanese Orthopaedic Association Back Pain Evaluation Questionnaire; lumbar spine; male; musculoskeletal system parameters; nuclear magnetic resonance imaging; oblique lateral interbody fusion; Oswestry Disability Index; outcome assessment; percutaneous pedicle screw fixation; physical capacity; physical parameters; postoperative period; preoperative evaluation; prospective study; questionnaire; radiological parameters; scoring system; Short Form 36; spine fusion; spine radiography; spondylolisthesis; surgical patient; surgical technique; vertebral canal stenosis; very elderly; walking parameters; clinical trial; devices; diagnostic imaging; follow up; intervertebral disk degeneration; lumbar vertebra; middle aged; pedicle screw; procedures; radiography; treatment outcome; x-ray computed tomography; Aged; Aged, 80 and over; Female; Follow-Up Studies; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Pedicle Screws; Prospective Studies; Radiography; Spinal Fusion; Spinal Stenosis; Spondylolisthesis; Tomography, X-Ray Computed; Treatment Outcome","Department of Orthopaedic Surgery, Seoul National University Hospital, Seoul, South Korea"
minimally invasive surgery for low-grade spondylolisthesis: percutaneous endoscopic or oblique lumbar interbody fusion,2020,Journal of Comparative Effectiveness Research,comparative effectiveness research; low-grade lumbar spondylolisthesis; oblique lumbar interbody fusion; percutaneous endoscopic interbody fusion,"lidocaine; nonsteroid antiinflammatory agent; ropivacaine; adult; age distribution; aged; allograft; Article; backache; clinical article; computer assisted tomography; controlled study; data analysis software; discectomy; disease duration; disease severity; epidural anesthesia; female; follow up; human; human tissue; intermethod comparison; male; medical record; minimally invasive surgery; nuclear magnetic resonance imaging; oblique lumbar interbody fusion; Oswestry Disability Index; outcome assessment; percutaneous discectomy; percutaneous endoscopic assisted lumbar interbody fusion; percutaneous endoscopic lumbar discectomy; priority journal; quality of life; retrospective study; risk assessment; sex difference; Short Form 36; spine radiography; spondylolisthesis; surgical technique; treatment indication; visual analog scale; comparative effectiveness; diagnostic imaging; endoscopy; lumbar vertebra; middle aged; procedures; spine fusion; treatment outcome; x-ray computed tomography; Aged; Anesthesia, Epidural; Comparative Effectiveness Research; Endoscopy; Humans; Lumbar Vertebrae; Magnetic Resonance Imaging; Middle Aged; Minimally Invasive Surgical Procedures; Spinal Fusion; Spondylolisthesis; Tomography, X-Ray Computed; Treatment Outcome","Department of Orthopaedics, Zhejiang Provincial People's Hospital, Hangzhou, Zhejiang, China; Hangzhou Medical College, Hangzhou, Zhejiang, China; Department of Orthopaedics, The First People's Hospital of Fuyang District, Hangzhou, Zhejiang, China"
standalone oblique lateral interbody fusion vs. combined with percutaneous pedicle screw in spondylolisthesis,2020,BMC Musculoskeletal Disorders,Oblique lumbar interbody fusion; Percutaneous pedicle screw fixation; Radiological outcomes; Spondylolisthesis,adult; anterior disc height; Article; cage retropulsion; cage subsidence; China; computer assisted tomography; controlled study; disc height disc height; female; follow up; foraminal height; foraminal width; human; major clinical study; male; musculoskeletal system parameters; Oswestry Disability Index; patient satisfaction; posterior disc height; retrospective study; spine fusion; spondylolisthesis; standalone oblique lateral interbody fusion; visual analog scale; X ray; adverse event; aged; clinical trial; comparative study; complication; devices; diagnostic imaging; injury; internal fixator; lumbar vertebra; middle aged; multicenter study; osteoporosis; paraspinal muscle; pathology; pedicle screw; peroperative complication; procedures; radiography; Aged; Female; Humans; Internal Fixators; Intraoperative Complications; Lumbar Vertebrae; Male; Middle Aged; Osteoporosis; Paraspinal Muscles; Pedicle Screws; Radiography; Retrospective Studies; Spinal Fusion; Spondylolisthesis,"Department of Spine Surgery, Beijing Jishuitan Hospital, Beijing, China; Department of Spine Surgery, Changzheng Hospital, Shanghai, Shanghai, China"
clinical effects of oblique lateral interbody fusion by conventional open versus percutaneous robot-assisted minimally invasive pedicle screw placement in elderly patients,2020,Orthopaedic Surgery,Minimally invasive; Oblique lumbar interbody fusion; Pedicle screw; Percutaneous; Robot,adult; aged; Article; assessment of humans; clinical effectiveness; clinical outcome; controlled study; feasibility study; female; fluoroscopy; freehand fluoroscopy assisted pedicle screw insertion; geriatric surgery; human; intermethod comparison; leg pain; low back pain; major clinical study; male; minimally invasive surgery; modified Gertzbein and Robbins scale; oblique lateral interbody fusion; open surgery; operation duration; Oswestry Disability Index; percutaneous robot assisted minimally invasive pedicle screw insertion; peroperative complication; postoperative complication; postoperative hemorrhage; randomized controlled trial; robot assisted surgery; spine fusion; surgical drainage; surgical injury; visual analog scale; weakness; wound healing impairment; comparative study; devices; disability; lumbar vertebra; middle aged; pain measurement; pedicle screw; procedures; surgery; Aged; Disability Evaluation; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Minimally Invasive Surgical Procedures; Pain Measurement; Pedicle Screws; Robotic Surgical Procedures; Spinal Fusion,"Department of Spine Surgery, Beijing Jishuitan Hospital, Beijing, China"
unilateral versus bilateral percutaneous pedicle screw fixation in oblique lumbar interbody fusion,2020,World Neurosurgery,Bilateral pedicle screw; Fusion rate; Lumbar spine; Oblique lumbar interbody fusion; Unilateral pedicle screw,"adult; Article; body mass; clinical outcome; comorbidity; computer assisted tomography; controlled study; discectomy; female; follow up; hospitalization; human; major clinical study; male; middle aged; muscle weakness; oblique lateral interbody fusion; operation duration; Oswestry Disability Index; paresthesia; retrospective study; spine fusion; visual analog scale; aged; comparative study; economics; health care cost; intervertebral disk degeneration; length of stay; lumbar vertebra; operative blood loss; pedicle screw; postoperative complication; procedures; spondylolisthesis; vertebral canal stenosis; Adult; Aged; Blood Loss, Surgical; Female; Health Care Costs; Humans; Intervertebral Disc Degeneration; Length of Stay; Lumbar Vertebrae; Male; Middle Aged; Operative Time; Pedicle Screws; Postoperative Complications; Retrospective Studies; Spinal Fusion; Spinal Stenosis; Spondylolisthesis","Department of Spine Surgery, Changzheng Hospital, Shanghai, Shanghai, China"
a patient with left-sided inferior vena cava who received oblique lumbar interbody fusion surgery: a case report,2020,Journal of Medical Case Reports,Abdominal aorta; Abdominal CTA; Inferior vena cava; Left lateral decubitus position; Oblique lateral interbody fusion,"celecoxib; aged; anatomical variation; Article; case report; cava vein disease; cervical spine radiography; clinical article; computed tomographic angiography; Han Chinese; human; image reconstruction; left sided inferior vena cava; low back pain; lumbar spinal stenosis; male; myalgia; nuclear magnetic resonance imaging; oblique lumbar interbody fusion; Oswestry Disability Index; paresthesia; patient positioning; priority journal; smoking; spine fusion; spondylolisthesis; visual analog scale; walking distance; congenital blood vessel malformation; diagnostic imaging; inferior cava vein; lumbar vertebra; procedures; vertebral canal stenosis; Aged; Computed Tomography Angiography; Humans; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Patient Positioning; Spinal Fusion; Spinal Stenosis; Vascular Malformations; Vena Cava, Inferior","Wannan Medical College, Wuhu, Anhui, China; Department of Orthopaedics, Wannan Medical College, Wuhu, Anhui, China; Department of Radiology, Wannan Medical College, Wuhu, Anhui, China"
quantitative analysis of paraspinal muscle atrophy after oblique lateral interbody fusion alone vs. combined with percutaneous pedicle screw fixation in patients with spondylolisthesis,2020,BMC Musculoskeletal Disorders,Functional cross-sectional area; Oblique lumbar interbody fusion; Paraspinal muscles atrophy; Percutaneous pedicle screw fixation; Spondylolisthesis,"adult; aged; Article; clinical outcome; cohort analysis; computer assisted tomography; controlled study; erector spinae muscle; female; human; human tissue; intermethod comparison; Japanese Orthopaedic Association score; major clinical study; male; muscle atrophy; oblique lateral interbody fusion; orthopedic surgery; paraspinal muscle; quantitative analysis; retrospective study; spondylolisthesis; visual analog scale; adipose tissue; adverse event; clinical trial; comparative study; complication; devices; diagnostic imaging; follow up; injury; internal fixator; low back pain; lumbar vertebra; middle aged; multicenter study; osteoporosis; pathology; pedicle screw; peroperative complication; procedures; spine fusion; very elderly; x-ray computed tomography; Adipose Tissue; Adult; Aged; Aged, 80 and over; Female; Follow-Up Studies; Humans; Internal Fixators; Intraoperative Complications; Low Back Pain; Lumbar Vertebrae; Male; Middle Aged; Muscular Atrophy; Osteoporosis; Paraspinal Muscles; Pedicle Screws; Retrospective Studies; Spinal Fusion; Spondylolisthesis; Tomography, X-Ray Computed","Department of Spine Surgery, Beijing Jishuitan Hospital, Beijing, China; Department of Spine Surgery, Changzheng Hospital, Shanghai, Shanghai, China"
illustrative case of multiple-level oblique lumbar interbody fusion (olif),2020,Indian Spine Journal,Degenerative disorder of lumbar spine; degenerative scoliosis; lumbar canal stenosis; oblique lumbar interbody fusion,,"Department of Spine Surgery and Deformity Correction, Shalby Hospitals, Ahmedabad, GJ, India"
relationship between alterations of spinal/pelvic sagittal parameters and clinical outcomes after oblique lumbar interbody fusion,2020,World Neurosurgery,Clinical outcome; Lumbar degenerative disease; Oblique lateral interbody fusion; Spinal/pelvic sagittal parameter,"adult; Article; clinical outcome; degenerative disease; female; follow up; human; lordosis; lumbar spinal cord; lumbar spine; major clinical study; male; Oswestry Disability Index; pelvic incidence; pelvic tilt; pelvis; retrospective study; sacral slope; sagittal vertical axis; spine; spine fusion; visual analog scale; aged; anthropometry; diagnostic imaging; lumbar vertebra; middle aged; pathology; pelvic girdle; procedures; spine disease; treatment outcome; very elderly; Adult; Aged; Aged, 80 and over; Anthropometry; Female; Follow-Up Studies; Humans; Lumbar Vertebrae; Male; Middle Aged; Pelvic Bones; Retrospective Studies; Spinal Diseases; Spinal Fusion; Spine; Treatment Outcome","Department of Spine Surgery, Wannan Medical College, Wuhu, Anhui, China"
oblique lumbar interbody fusion in patient with persistent left-sided inferior vena cava: case report and review of literature,2019,World Neurosurgery,Anterior to psoas; Inferior vena cava variants; Lumbar interbody fusion; Oblique prepsoas retroperitoneal approach; OLIF; Vascular anomalies,"aged; Article; case report; claudication; clinical article; comorbidity; computer assisted tomography; conservative treatment; coronary artery disease; decompression surgery; human; hypertension; male; nuclear magnetic resonance imaging; oblique lumbar interbody fusion; operation duration; operative blood loss; Parkinson disease; physiotherapy; radicular pain; scoliosis; spine fusion; spine radiography; vertebral canal stenosis; complication; congenital blood vessel malformation; diagnostic imaging; inferior cava vein; intervertebral disk degeneration; lumbar vertebra; procedures; Aged; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Spinal Fusion; Spinal Stenosis; Vascular Malformations; Vena Cava, Inferior","Staff Attending Orthopaedic Surgeon, VA Medical Center, North Chicago, United States"
anatomical feasibility of right oblique approach for l5-s1 oblique lumbar interbody fusion,2019,World Neurosurgery,L5-S1; Magnetic resonance imaging; Oblique approach; Oblique lumbar interbody fusion; Perivascular adipose tissue,"adult; article; blood vessel; controlled study; feasibility study; female; human; human experiment; major clinical study; male; middle aged; nuclear magnetic resonance imaging; perivascular adipose tissue; aged; lumbosacral region; procedures; retrospective study; spine fusion; vascularization; very elderly; young adult; Adult; Aged; Aged, 80 and over; Feasibility Studies; Female; Humans; Lumbosacral Region; Magnetic Resonance Imaging; Male; Middle Aged; Retrospective Studies; Spinal Fusion; Young Adult","Department of Neurosurgery, The Catholic University of Korea Incheon St. Mary's Hospital, Incheon, South Korea"
efficacy and radiographic analysis of oblique lumbar interbody fusion for degenerative lumbar spondylolisthesis,2019,Journal of Orthopaedic Surgery and Research,Lumbar spondylolisthesis; Oblique lumbar interbody fusion efficacy; Posterior lumbar interbody fusion; Radiographic,"diagnostic imaging; female; human; lumbar vertebra; male; middle aged; operation duration; operative blood loss; postoperative pain; procedures; radiography; retrospective study; spine fusion; spondylolisthesis; treatment outcome; Blood Loss, Surgical; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Operative Time; Pain, Postoperative; Radiography; Retrospective Studies; Spinal Fusion; Spondylolisthesis; Treatment Outcome","Department of Orthopaedic Surgery, Hebei Medical University, Shijiazhuang, Hebei, China"
perioperative complications associated with minimally invasive surgery of oblique lumbar interbody fusions for degenerative lumbar diseases in 113 patients,2019,Clinical Neurology and Neurosurgery,Complications; Degenerative lumbar diseases; Minimally invasive surgery; Oblique lumbar interbody fusion,antibiotic agent; laxative; adult; antibiotic therapy; artery injury; Article; autonomic neuropathy; backache; blood vessel injury; clinical evaluation; clinical outcome; conservative treatment; contralateral femoral nerve palsy; degenerative disease; degenerative lumbar disease; discogenic pain; donor site pain; female; fifth lumbar vertebra; fourth lumbar vertebra; human; leg pain; low back pain; major clinical study; male; middle aged; minimally invasive surgery; muscle weakness; nerve injury; nerve paralysis; neurological complication; oblique lumbar interbody fusion; osteomyelitis; Oswestry Disability Index; pain; paralytic ileus; paresthesia; peroperative complication; postoperative hemorrhage; postoperative ileus; psoas muscle; quadriceps femoris muscle; scoliosis; second lumbar vertebra; spine disease; spine fracture; spine fusion; spine instability; spondylolisthesis; sympathetic nerve injury; thigh pain; third lumbar vertebra; vertebral endplate fracture; visual analog scale; adverse event; aged; diagnostic imaging; follow up; intervertebral disk degeneration; lumbar vertebra; pain measurement; procedures; prospective study; Adult; Aged; Female; Follow-Up Studies; Humans; Intervertebral Disc Degeneration; Intraoperative Complications; Lumbar Vertebrae; Male; Middle Aged; Minimally Invasive Surgical Procedures; Pain Measurement; Prospective Studies; Spinal Fusion,"Department of Orthopaedic Surgery, Chongqing Medical University, Chongqing, Chongqing, China"
imaging anatomic research of oblique lumbar interbody fusion in a chinese population based on magnetic resonance,2019,World Neurosurgery,Chinese; Imaging anatomical research; Interbody fusion; Magnetic resonance; OLIF; Operative window; Surgical corridors,"adult; aged; aortic bifurcation; Article; Chinese; female; human; iliac artery; iliac vein; intervertebral disk; male; nuclear magnetic resonance imaging; preoperative evaluation; software; spine fusion; age; anatomy and histology; Asian continental ancestry group; China; diagnostic imaging; lumbar vertebra; middle aged; organ size; procedures; psoas muscle; sex factor; surgery; very elderly; young adult; Adult; Age Factors; Aged; Aged, 80 and over; Asian Continental Ancestry Group; Female; Humans; Iliac Artery; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Organ Size; Psoas Muscles; Sex Factors; Spinal Fusion; Young Adult","Department of Orthopaedics, Nantong University, Nantong, Jiangsu, China; Jiangsu Clinical Medicine Center of Tissue Engineering and Nerve Injury Repair, Nantong, Jiangsu, China; Department of Orthopaedics, Northern Jiangsu People's Hospital, Yangzhou, Jiangsu, China"
microscopic ventral neural decompression in oblique lateral interbody fusion,2019,World Neurosurgery,Lumbar degenerative disease; Microscope; Oblique lateral interbody fusion; Ventral decompression,"adult; Article; case report; clinical article; end plate fracture; female; follow up; human; intervertebral disk hernia; leg pain; lordosis; low back pain; male; microsurgery; middle aged; nerve decompression; nerve ending; nerve injury; nuclear magnetic resonance imaging; oblique lateral interbody fusion; operation duration; operative blood loss; Oswestry Disability Index; postoperative complication; postoperative pain; radicular pain; reoperation; retrospective study; spinal cord decompression; spine fusion; ventral neural decompression; visual analog scale; complication; decompression surgery; discectomy; lumbar vertebra; procedures; radiculopathy; vertebral canal; Decompression, Surgical; Diskectomy; Female; Humans; Intervertebral Disc Displacement; Lumbar Vertebrae; Male; Microsurgery; Middle Aged; Radiculopathy; Spinal Canal; Spinal Fusion","Department of Orthopaedic Surgery, Fujian Medical University, Fuzhou, Fujian, China; Department of Orthopaedics, Southern Medical University, Guangzhou, Guangdong, China"
safety analysis of two anterior lateral lumbar interbody fusions at the initial stage of learning curve,2019,World Neurosurgery,Complication; Extreme lateral interbody fusion; Lumbar degenerative disease; Oblique lumbar interbody fusion,antibiotic agent; adult; aged; anterior spine fusion; Article; blood vessel injury; bone infection; clinical article; comparative study; controlled study; degenerative disease; extreme lateral interbody fusion; female; follow up; human; incidence; learning curve; leg pain; lumbar disk hernia; lumbar spinal stenosis; lumbar spine; male; multidetector computed tomography; myasthenia; nerve root injury; neuromonitoring; oblique internal abdominal muscle; oblique lumbar interbody fusion; operation duration; operative blood loss; paresthesia; patient safety; peroperative complication; posterior lumbar interbody fusion; postoperative complication; postoperative hemorrhage; postoperative infection; postoperative intervertebral space infection; postoperative pain; psoas muscle; retroperitoneum; retrospective study; spondylolisthesis; sympathetic trunk; therapy effect; thigh; visual analog scale; walking; lumbar vertebra; lumbosacral region; middle aged; procedures; spine fusion; surgery; treatment outcome; Adult; Aged; Female; Humans; Learning Curve; Lumbar Vertebrae; Lumbosacral Region; Male; Middle Aged; Operative Time; Postoperative Complications; Retrospective Studies; Spinal Fusion; Treatment Outcome; Vascular System Injuries,"Department of Spinal Surgery, Hebei Medical University, Shijiazhuang, Hebei, China"
efficacy of oblique lateral interbody fusion in treatment of degenerative lumbar disease,2019,World Neurosurgery,Decompression; Disk degeneration; Nerve injury; Oblique lateral interbody fusion,adult; aged; Article; clinical article; comparative study; computer assisted tomography; controlled study; degenerative disease; degenerative lumbar spondylolisthesis; disk height; diskogenic low back pain; dura mater; female; follow up; human; intervertebral disk; intervertebral foramina cross sectional area; intervertebral foramina cross sectional height; low back pain; lumbar spinal stenosis; lumbar spine; male; muscle injury; musculoskeletal system parameters; nuclear magnetic resonance imaging; oblique lumbar interbody fusion; operation duration; operative blood loss; Oswestry Disability Index; postoperative complication; postoperative period; preoperative evaluation; psoas muscle; scoliosis; Short Form 36; spine fusion; spine radiography; spondylolisthesis; therapy effect; visual analog scale; abdominal viscera; article; complication; cross-sectional study; decompression; intervertebral disk degeneration; minimally invasive procedure; nerve injury; oblique lateral interbody fusion; radiography; retrospective study; spinal nerve; surgery; therapy,"Department of Neurosurgery, Xuanwu Hospital, Capital Medical University, Beijing, China"
anatomic relationship between ureter and oblique lateral interbody fusion access: analysis based on contrast-enhanced computed tomographic urography,2019,World Neurosurgery,Anatomy; Contrast-enhanced computed tomographic urography; Oblique lateral interbody fusion; Ureter injury,"ioversol; contrast medium; adult; aged; Article; comparative study; computer assisted tomography; contrast enhancement; female; human; major clinical study; male; oblique lateral interbody fusion; retrospective study; surgery; surgical access; ureter; ureter injury; urography; analysis of variance; anatomy and histology; diagnostic imaging; middle aged; procedures; spine fusion; x-ray computed tomography; Analysis of Variance; Contrast Media; Female; Humans; Male; Middle Aged; Retrospective Studies; Spinal Fusion; Tomography, X-Ray Computed; Ureter; Urography","Department of Orthopaedic Surgery, Wannan Medical College, Wuhu, Anhui, China"
impact of preoperative diagnosis on clinical outcomes of oblique lateral interbody fusion for lumbar degenerative disease in a single-institution prospective cohort,2019,Orthopaedic Surgery,Oblique lateral interbody fusion; Spinal stenosis; Spondylolisthesis; Subsidence; Substantial clinical benefit,adult; aged; Article; clinical outcome; cohort analysis; degenerative disease; female; human; kyphosis; lumbar spine; major clinical study; male; neurological complication; oblique lateral interbody fusion; patient-reported outcome; posterior lumbar interbody fusion; postoperative complication; postoperative infection; preoperative evaluation; prospective study; reoperation; retrospective study; rib cage; scoliosis; screw loosening; spine disease; spine fusion; spine radiography; spondylolisthesis; vertebral canal stenosis; diagnostic imaging; evaluation study; lumbar vertebra; middle aged; preoperative period; procedures; radiography; treatment outcome; Aged; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Postoperative Complications; Preoperative Period; Prospective Studies; Radiography; Spinal Curvatures; Spinal Fusion; Spinal Stenosis; Spondylolisthesis; Treatment Outcome,"Department of Orthopaedic Surgery, Seoul National University Hospital, Seoul, South Korea"
